age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,poutcome,nr.employed,Subscribed
56,housemaid,married,basic.4y,yes,no,cellular,aug,wed,359,3,999,nonexistent,5076.2,no
42,retired,divorced,illiterate,no,no,cellular,aug,wed,146,4,999,nonexistent,5076.2,no
24,self-employed,single,university.degree,no,no,cellular,aug,thu,64,3,999,nonexistent,5076.2,no
71,retired,married,university.degree,no,no,cellular,aug,thu,148,1,999,nonexistent,5076.2,no
71,retired,married,university.degree,yes,no,cellular,aug,thu,1112,1,999,nonexistent,5076.2,no
46,housemaid,married,basic.4y,unknown,unknown,cellular,aug,thu,154,2,999,nonexistent,5076.2,no
46,self-employed,married,university.degree,yes,no,cellular,aug,thu,148,2,999,nonexistent,5076.2,no
42,admin.,divorced,university.degree,yes,no,cellular,aug,thu,294,1,999,nonexistent,5076.2,no
31,admin.,single,university.degree,yes,no,cellular,aug,fri,118,2,999,nonexistent,5076.2,no
36,housemaid,single,university.degree,unknown,unknown,cellular,aug,fri,119,2,3,success,5076.2,no
59,retired,married,unknown,no,no,cellular,aug,fri,109,2,999,nonexistent,5076.2,no
48,management,married,university.degree,yes,no,cellular,aug,fri,207,3,999,failure,5076.2,no
45,services,married,high.school,yes,no,cellular,aug,fri,67,3,999,failure,5076.2,no
28,student,single,unknown,yes,no,telephone,aug,fri,268,3,999,nonexistent,5076.2,no
27,student,single,university.degree,yes,no,cellular,aug,fri,630,2,999,nonexistent,5076.2,no
25,student,single,unknown,yes,no,cellular,aug,fri,50,1,999,nonexistent,5076.2,no
25,student,single,unknown,no,no,cellular,aug,fri,248,1,999,nonexistent,5076.2,no
25,student,single,unknown,yes,no,cellular,aug,fri,121,1,15,failure,5076.2,no
25,student,single,unknown,yes,no,cellular,aug,fri,90,1,999,failure,5076.2,no
25,student,single,unknown,yes,no,cellular,aug,fri,81,1,999,failure,5076.2,no
24,student,single,high.school,no,no,cellular,aug,fri,65,1,999,failure,5076.2,no
24,student,single,high.school,yes,no,telephone,aug,fri,359,1,999,nonexistent,5076.2,no
43,technician,single,professional.course,no,no,cellular,aug,fri,255,1,999,nonexistent,5076.2,no
26,student,single,high.school,no,no,cellular,aug,fri,133,1,999,nonexistent,5076.2,no
44,admin.,married,high.school,no,no,cellular,aug,fri,283,1,999,nonexistent,5076.2,no
34,technician,married,university.degree,yes,no,cellular,aug,fri,94,3,999,nonexistent,5076.2,no
28,student,single,professional.course,no,no,cellular,aug,fri,36,2,999,nonexistent,5076.2,no
44,management,married,unknown,yes,no,cellular,aug,fri,247,2,999,nonexistent,5076.2,no
45,technician,married,high.school,yes,no,cellular,aug,fri,368,2,999,nonexistent,5076.2,no
51,technician,married,professional.course,yes,no,cellular,aug,mon,72,2,999,failure,5076.2,no
40,technician,married,high.school,yes,no,cellular,aug,mon,69,2,999,failure,5076.2,no
26,self-employed,single,university.degree,yes,no,cellular,aug,mon,102,2,999,failure,5076.2,no
40,technician,married,high.school,no,no,cellular,aug,mon,115,3,999,nonexistent,5076.2,no
73,retired,married,university.degree,no,no,telephone,aug,mon,245,4,999,nonexistent,5076.2,no
36,admin.,married,high.school,no,no,cellular,aug,mon,54,5,999,nonexistent,5076.2,no
36,technician,single,professional.course,yes,no,cellular,aug,mon,62,1,999,failure,5076.2,no
73,retired,divorced,high.school,yes,no,cellular,aug,mon,114,1,999,nonexistent,5076.2,no
40,technician,married,high.school,yes,no,cellular,aug,mon,83,1,999,nonexistent,5076.2,no
29,admin.,single,university.degree,yes,yes,cellular,aug,mon,121,12,999,nonexistent,5076.2,no
53,admin.,married,university.degree,yes,no,cellular,aug,mon,81,1,999,failure,5076.2,no
38,admin.,married,high.school,yes,no,cellular,aug,mon,106,1,999,failure,5076.2,no
33,self-employed,married,university.degree,yes,no,cellular,aug,mon,98,3,999,nonexistent,5076.2,no
59,self-employed,married,university.degree,yes,no,telephone,aug,mon,139,1,999,nonexistent,5076.2,no
63,retired,married,university.degree,yes,no,cellular,aug,mon,79,1,6,failure,5076.2,no
34,admin.,married,university.degree,yes,no,cellular,aug,mon,89,1,999,nonexistent,5076.2,no
31,management,married,university.degree,yes,no,cellular,aug,mon,197,2,999,nonexistent,5076.2,no
53,admin.,married,university.degree,yes,no,cellular,sep,tue,81,5,999,nonexistent,5017.5,no
32,admin.,single,university.degree,yes,yes,cellular,sep,tue,69,2,999,nonexistent,5017.5,no
52,admin.,married,unknown,no,no,telephone,sep,tue,97,5,999,nonexistent,5017.5,no
32,admin.,single,university.degree,yes,no,cellular,sep,tue,157,2,999,nonexistent,5017.5,no
36,admin.,married,university.degree,yes,yes,cellular,sep,tue,28,2,999,nonexistent,5017.5,no
52,admin.,married,unknown,no,no,telephone,sep,tue,513,13,14,failure,5017.5,no
35,entrepreneur,married,high.school,no,no,cellular,sep,tue,91,2,999,nonexistent,5017.5,no
48,technician,married,basic.9y,no,no,cellular,sep,tue,99,3,999,failure,5017.5,no
27,management,single,university.degree,yes,no,cellular,sep,tue,137,2,4,success,5017.5,no
38,admin.,single,university.degree,yes,yes,cellular,sep,tue,115,1,999,nonexistent,5017.5,no
38,admin.,single,university.degree,yes,no,telephone,sep,tue,490,1,999,nonexistent,5017.5,no
28,management,single,university.degree,yes,no,cellular,sep,tue,76,1,999,nonexistent,5017.5,no
28,management,single,university.degree,yes,no,cellular,sep,tue,368,1,999,nonexistent,5017.5,no
51,blue-collar,married,professional.course,yes,no,cellular,sep,tue,86,1,999,nonexistent,5017.5,no
52,technician,married,professional.course,yes,yes,cellular,sep,tue,77,1,999,nonexistent,5017.5,no
39,entrepreneur,married,basic.6y,no,no,cellular,sep,tue,106,4,16,failure,5017.5,no
45,admin.,married,university.degree,unknown,unknown,cellular,sep,tue,55,6,999,failure,5017.5,no
19,student,single,basic.9y,yes,no,cellular,sep,wed,207,2,999,failure,5017.5,no
60,admin.,married,professional.course,yes,yes,telephone,sep,wed,61,3,999,nonexistent,5017.5,no
40,unemployed,married,university.degree,yes,yes,cellular,sep,wed,172,4,999,nonexistent,5017.5,no
60,unemployed,married,basic.6y,yes,no,cellular,sep,thu,95,1,3,success,5017.5,no
18,student,single,unknown,yes,no,cellular,sep,thu,114,1,999,nonexistent,5017.5,no
25,admin.,single,university.degree,yes,no,cellular,sep,thu,420,1,1,success,5017.5,no
72,retired,married,unknown,no,no,cellular,sep,thu,60,1,999,nonexistent,5017.5,no
60,management,married,university.degree,yes,yes,telephone,sep,thu,225,1,999,nonexistent,5017.5,no
46,technician,married,professional.course,yes,yes,cellular,sep,thu,144,2,999,failure,5017.5,no
60,retired,married,professional.course,yes,no,cellular,sep,thu,104,1,999,failure,5017.5,no
44,admin.,married,university.degree,yes,no,cellular,sep,thu,259,1,14,success,5017.5,no
63,unknown,married,unknown,yes,no,cellular,sep,thu,268,1,999,failure,5017.5,no
43,technician,married,high.school,yes,no,cellular,sep,thu,531,1,999,nonexistent,5017.5,no
43,technician,married,high.school,yes,yes,cellular,sep,thu,167,1,3,success,5017.5,no
26,student,single,unknown,no,no,cellular,sep,thu,81,1,999,failure,5017.5,no
18,student,single,unknown,unknown,unknown,cellular,sep,thu,72,2,999,nonexistent,5017.5,no
71,retired,married,basic.4y,yes,no,telephone,sep,thu,2055,1,999,nonexistent,5017.5,no
35,services,divorced,high.school,yes,no,cellular,sep,fri,56,2,999,nonexistent,5017.5,no
35,admin.,married,university.degree,yes,yes,cellular,sep,fri,73,2,999,nonexistent,5017.5,no
61,retired,married,basic.9y,yes,yes,cellular,sep,fri,104,2,999,nonexistent,5017.5,no
38,technician,married,professional.course,yes,no,cellular,sep,fri,166,1,999,nonexistent,5017.5,no
26,management,single,university.degree,no,no,cellular,sep,fri,351,2,999,nonexistent,5017.5,no
41,management,married,basic.6y,no,no,cellular,sep,fri,181,1,999,nonexistent,5017.5,no
53,technician,married,professional.course,yes,no,telephone,sep,fri,384,1,999,nonexistent,5017.5,no
83,retired,married,unknown,yes,no,cellular,sep,fri,369,1,999,nonexistent,5017.5,no
45,admin.,single,high.school,no,no,cellular,sep,fri,204,1,999,nonexistent,5017.5,no
40,admin.,divorced,high.school,yes,no,telephone,sep,fri,101,1,999,nonexistent,5017.5,no
32,admin.,married,university.degree,yes,no,cellular,sep,fri,205,2,999,nonexistent,5017.5,no
50,admin.,married,high.school,yes,yes,cellular,sep,fri,128,1,999,nonexistent,5017.5,no
76,management,married,unknown,no,no,cellular,sep,fri,113,1,999,nonexistent,5017.5,no
31,admin.,single,university.degree,no,no,cellular,sep,fri,123,3,999,nonexistent,5017.5,no
71,retired,married,professional.course,no,no,cellular,sep,fri,313,1,999,nonexistent,5017.5,no
63,management,married,unknown,yes,no,cellular,sep,fri,156,2,999,failure,5017.5,no
39,technician,married,basic.9y,no,no,cellular,sep,fri,171,2,999,failure,5017.5,no
46,admin.,married,high.school,yes,yes,cellular,sep,fri,154,3,999,nonexistent,5017.5,no
55,admin.,single,university.degree,yes,no,cellular,sep,fri,93,2,999,nonexistent,5017.5,no
47,admin.,married,university.degree,no,no,cellular,sep,fri,639,3,999,failure,5017.5,no
31,admin.,single,university.degree,yes,no,cellular,sep,fri,112,7,999,nonexistent,5017.5,no
54,admin.,married,university.degree,no,yes,cellular,sep,fri,172,1,999,nonexistent,5017.5,no
28,admin.,married,university.degree,yes,yes,cellular,sep,mon,589,3,999,failure,5017.5,no
41,admin.,married,university.degree,yes,no,cellular,sep,mon,182,1,999,nonexistent,5017.5,no
30,management,married,university.degree,yes,no,telephone,sep,mon,221,1,999,failure,5017.5,no
48,technician,married,professional.course,yes,no,cellular,sep,mon,669,1,999,nonexistent,5017.5,no
41,admin.,married,university.degree,no,no,cellular,sep,mon,133,3,999,nonexistent,5017.5,no
54,technician,married,professional.course,no,no,cellular,sep,mon,99,1,999,nonexistent,5017.5,no
54,technician,married,professional.course,yes,no,telephone,sep,mon,289,1,999,nonexistent,5017.5,no
25,blue-collar,single,basic.9y,no,no,cellular,sep,mon,92,1,999,failure,5017.5,no
28,technician,married,high.school,yes,no,cellular,sep,mon,89,1,4,success,5017.5,no
41,admin.,married,university.degree,yes,no,cellular,sep,mon,97,1,999,nonexistent,5017.5,no
45,admin.,married,university.degree,no,no,cellular,sep,mon,394,1,999,nonexistent,5017.5,no
61,retired,married,university.degree,no,no,telephone,sep,mon,147,1,999,nonexistent,5017.5,no
25,self-employed,single,university.degree,yes,no,cellular,sep,mon,510,1,999,nonexistent,5017.5,no
28,services,single,university.degree,yes,no,cellular,sep,mon,274,1,999,nonexistent,5017.5,no
46,blue-collar,married,professional.course,no,no,cellular,sep,mon,98,2,999,nonexistent,5017.5,no
39,admin.,married,university.degree,no,no,cellular,sep,mon,57,2,999,nonexistent,5017.5,no
68,retired,married,basic.4y,no,no,telephone,sep,tue,201,1,999,failure,5017.5,no
76,retired,divorced,basic.4y,no,no,cellular,sep,tue,221,1,999,nonexistent,5017.5,no
63,retired,married,unknown,yes,yes,cellular,sep,tue,167,1,999,failure,5017.5,no
71,retired,married,basic.4y,no,no,cellular,sep,tue,76,1,999,nonexistent,5017.5,no
18,student,single,unknown,no,no,telephone,sep,tue,401,2,999,nonexistent,5017.5,no
30,self-employed,single,university.degree,yes,no,cellular,sep,tue,191,1,999,nonexistent,5017.5,no
35,services,married,high.school,no,no,cellular,sep,tue,421,2,3,success,5017.5,no
53,technician,married,unknown,no,no,cellular,sep,wed,121,2,999,nonexistent,5017.5,no
69,retired,married,basic.9y,yes,no,cellular,sep,wed,71,1,5,success,5017.5,no
58,retired,married,basic.4y,no,no,telephone,sep,wed,180,1,999,nonexistent,5017.5,no
78,unknown,married,unknown,yes,no,cellular,sep,wed,95,1,999,nonexistent,5017.5,no
91,retired,married,university.degree,yes,yes,cellular,sep,wed,837,1,999,failure,5017.5,no
62,retired,married,university.degree,yes,no,cellular,sep,wed,105,3,999,failure,5017.5,no
32,self-employed,single,university.degree,yes,no,cellular,sep,wed,372,1,999,nonexistent,5017.5,no
62,retired,married,university.degree,no,no,telephone,sep,wed,595,1,999,nonexistent,5017.5,no
29,admin.,single,university.degree,yes,no,cellular,sep,wed,307,2,999,failure,5017.5,no
58,housemaid,divorced,basic.4y,yes,yes,cellular,sep,wed,511,1,999,nonexistent,5017.5,no
32,student,married,high.school,no,no,telephone,sep,wed,277,5,999,nonexistent,5017.5,no
91,retired,married,university.degree,no,yes,cellular,sep,wed,223,2,999,nonexistent,5017.5,no
56,entrepreneur,married,university.degree,yes,no,cellular,sep,thu,105,2,999,nonexistent,5017.5,no
59,management,married,unknown,yes,no,cellular,sep,thu,107,1,999,nonexistent,5017.5,no
56,admin.,married,high.school,no,no,cellular,sep,thu,276,1,999,nonexistent,5017.5,no
31,technician,married,professional.course,yes,no,cellular,sep,fri,90,4,999,nonexistent,5017.5,no
69,retired,married,university.degree,yes,no,cellular,sep,fri,324,8,999,nonexistent,5017.5,no
57,management,married,basic.4y,yes,no,cellular,sep,fri,122,2,999,failure,5017.5,no
73,retired,married,basic.4y,yes,no,cellular,sep,fri,96,2,999,nonexistent,5017.5,no
53,housemaid,married,basic.4y,yes,no,cellular,sep,fri,129,2,999,nonexistent,5017.5,no
36,admin.,single,university.degree,yes,no,cellular,sep,fri,339,1,999,failure,5017.5,no
36,admin.,married,university.degree,yes,no,cellular,sep,fri,355,1,999,nonexistent,5017.5,no
76,retired,married,university.degree,yes,no,cellular,sep,fri,336,1,999,failure,5017.5,no
73,retired,married,basic.4y,yes,no,cellular,sep,fri,158,2,999,nonexistent,5017.5,no
38,admin.,single,high.school,yes,no,cellular,sep,fri,113,1,999,failure,5017.5,no
69,retired,married,high.school,no,no,cellular,sep,fri,240,1,999,nonexistent,5017.5,no
40,unemployed,married,professional.course,yes,no,cellular,sep,fri,155,3,999,nonexistent,5017.5,no
30,self-employed,married,university.degree,yes,no,telephone,sep,mon,103,2,999,nonexistent,5017.5,no
83,retired,married,unknown,yes,no,cellular,sep,mon,75,2,999,nonexistent,5017.5,no
39,admin.,married,high.school,no,no,cellular,sep,mon,85,2,999,nonexistent,5017.5,no
41,technician,married,professional.course,yes,no,cellular,sep,mon,394,2,999,nonexistent,5017.5,no
46,unemployed,married,university.degree,yes,yes,cellular,sep,mon,161,1,999,nonexistent,5017.5,no
49,blue-collar,married,basic.4y,yes,no,cellular,sep,tue,133,2,999,nonexistent,5017.5,no
51,services,married,high.school,yes,no,cellular,sep,tue,208,1,3,success,5017.5,no
53,technician,married,professional.course,no,no,cellular,sep,tue,103,1,999,failure,5017.5,no
66,admin.,married,university.degree,no,no,cellular,sep,tue,39,1,999,nonexistent,5017.5,no
69,unknown,married,university.degree,yes,yes,cellular,sep,tue,109,2,3,success,5017.5,no
47,admin.,divorced,high.school,yes,no,cellular,sep,tue,188,1,3,success,5017.5,no
70,admin.,married,basic.4y,no,no,cellular,sep,tue,111,1,3,success,5017.5,no
31,self-employed,married,university.degree,no,no,cellular,sep,wed,106,1,999,nonexistent,5017.5,no
49,unemployed,married,high.school,no,no,cellular,sep,wed,169,1,999,failure,5017.5,no
49,unemployed,married,high.school,yes,no,cellular,sep,wed,177,1,999,nonexistent,5017.5,no
32,technician,married,university.degree,no,no,telephone,sep,wed,994,3,999,nonexistent,5017.5,no
60,retired,divorced,high.school,no,no,cellular,sep,wed,99,2,999,failure,5017.5,no
51,unemployed,married,high.school,yes,no,cellular,sep,wed,657,2,999,nonexistent,5017.5,no
32,technician,married,university.degree,no,no,cellular,sep,wed,246,3,999,nonexistent,5017.5,no
50,blue-collar,married,basic.6y,yes,no,cellular,sep,wed,92,3,999,failure,5017.5,no
63,retired,married,professional.course,no,no,telephone,sep,wed,134,3,999,failure,5017.5,no
43,self-employed,married,high.school,yes,no,cellular,sep,thu,613,1,999,nonexistent,5017.5,no
36,admin.,married,high.school,yes,no,cellular,sep,thu,192,1,999,nonexistent,5017.5,no
56,unemployed,married,professional.course,no,no,cellular,sep,fri,1551,1,999,failure,5017.5,no
47,admin.,divorced,high.school,yes,no,cellular,sep,tue,159,1,999,failure,5017.5,no
50,technician,married,university.degree,yes,yes,cellular,sep,wed,1353,2,999,nonexistent,5017.5,no
35,technician,married,university.degree,yes,yes,cellular,sep,thu,62,3,999,nonexistent,5017.5,no
60,retired,divorced,professional.course,yes,no,cellular,sep,thu,63,1,999,failure,5017.5,no
60,retired,divorced,professional.course,yes,yes,cellular,sep,thu,794,1,999,nonexistent,5017.5,no
33,technician,single,basic.9y,no,no,cellular,sep,fri,105,2,999,nonexistent,5017.5,no
54,blue-collar,married,basic.4y,no,no,cellular,sep,fri,49,2,999,failure,5017.5,no
53,admin.,divorced,university.degree,yes,yes,cellular,sep,fri,168,2,999,failure,5017.5,no
61,management,married,university.degree,yes,no,cellular,sep,fri,491,1,999,nonexistent,5017.5,no
70,retired,married,high.school,yes,no,cellular,sep,fri,144,1,999,nonexistent,5017.5,no
61,management,married,university.degree,no,no,cellular,sep,fri,105,1,999,nonexistent,5017.5,no
68,retired,single,university.degree,yes,no,cellular,sep,fri,81,1,3,success,5017.5,no
70,retired,divorced,university.degree,no,no,cellular,sep,fri,399,2,999,nonexistent,5017.5,no
68,retired,single,university.degree,yes,no,cellular,sep,fri,139,1,999,nonexistent,5017.5,no
33,technician,single,basic.9y,yes,no,cellular,sep,fri,114,1,999,nonexistent,5017.5,no
45,admin.,married,university.degree,yes,no,cellular,sep,fri,64,1,999,failure,5017.5,no
53,blue-collar,married,basic.4y,yes,no,cellular,sep,fri,85,1,999,nonexistent,5017.5,no
